sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3755;-9.037;-1.2492;-2.3176;-9.4302;1.368;2.1165;0.3995;-2.5298;0.4223;0.6661;1.1044;0.0;-29.36;22.07;22.56;355.2;76.07;57.82;0.0;61.001;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;158112;2018-08-06 08:43:12:870
-1.0267;-2.7163;1.7459;0.8263;-8.9443;-3.9353;-2.486;6.5313;6.2741;2.3664;-0.788;0.5547;0.0;-27.13;-8.01;29.14;210.19;63.8;-167.24;0.0;59.284;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;158612;2018-08-06 08:43:13:370
-0.3659;-9.5829;0.4674;-1.8426;-9.5555;1.2118;1.4644;0.2672;-1.3974;0.7951;1.0304;0.8967;0.0;-31.76;18.73;21.41;356.95;78.79;57.03;0.0;66.081;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;159112;2018-08-06 08:43:13:870
-3.6531;-2.4625;2.8712;1.1453;-8.7934;-4.1874;-5.6916;5.8812;7.482;0.8047;-1.5401;0.1222;0.0;-34.7;-4.2;23.54;220.53;63.17;-163.44;0.0;59.445;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;159612;2018-08-06 08:43:14:370
-0.8088;-8.9508;-0.27;-1.7637;-9.616;0.7702;1.0328;0.8691;-1.0458;0.8484;0.7055;0.6122;0.0;-31.41;18.73;22.81;341.98;79.87;70.77;0.0;62.727;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;160112;2018-08-06 08:43:14:870
-3.4855;-4.5144;2.2439;1.3547;-8.6799;-4.3582;-4.514;4.4693;6.6236;-0.1871;-1.49;-0.4232;0.0;-32.88;-6.65;23.68;216.36;62.52;-161.97;0.0;63.924;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;160612;2018-08-06 08:43:15:370
-1.4864;-9.0849;0.2376;-1.6358;-9.6624;0.365;0.9464;0.5674;-0.5271;1.0199;0.6895;0.3907;0.0;-27.94;15.74;26.05;320.52;81.22;87.16;0.0;64.058;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;161111;2018-08-06 08:43:15:869
-2.2406;-3.7937;0.9966;1.4504;-8.857;-3.9523;-3.7041;5.2844;4.9598;-1.1447;-1.8192;-1.399;0.0;-32.39;-5.43;22.72;215.19;67.37;-160.41;0.0;62.568;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;161612;2018-08-06 08:43:16:370
3.7378;-12.0537;2.4786;-1.1417;-9.74;-0.0134;3.2829;-2.1096;4.1999;1.3352;0.7577;1.1736;0.0;-30.84;13.52;23.9;301.05;84.98;112.31;0.0;62.949;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;162111;2018-08-06 08:43:16:869
1.7506;-13.4687;-1.8502;0.8539;-9.3735;-2.7529;-0.1579;-3.3439;0.8457;-1.3578;-0.7177;-2.0712;0.0;-33.9;2.35;22.46;226.49;74.52;-167.78;0.0;63.813;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;162612;2018-08-06 08:43:17:370
4.9109;-11.2086;-3.6865;-0.7293;-9.7669;-0.4967;8.6684;-8.154;-1.2128;1.0529;0.2496;0.771;0.0;-29.22;8.88;24.91;235.5;83.92;174.81;0.0;62.804;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;163111;2018-08-06 08:43:17:869
-8.9802;-18.9969;2.2176;-1.3332;-9.6935;-0.6543;-6.0792;-8.6244;1.3797;-3.4137;0.0089;-2.4472;0.0;-32.57;12.02;21.54;323.25;80.03;94.45;0.0;57.475;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;163612;2018-08-06 08:43:18:370
-9.993;-1.5719;2.5169;0.5607;-9.57;-2.0669;-9.6667;6.4964;6.0124;0.7823;-0.8743;0.2447;0.0;-25.13;-2.62;28.14;208.32;78.69;-171.28;0.0;59.409;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;164111;2018-08-06 08:43:18:869
2.8998;-12.3937;-4.8142;-2.5471;-9.426;0.9126;5.3173;-2.5067;-5.6185;-1.5879;0.2336;-1.759;0.0;-25.69;18.61;25.44;340.35;72.4;68.0;0.0;60.09;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;164612;2018-08-06 08:43:19:370
-10.3569;-10.7656;5.9933;0.5592;-9.5548;-2.1363;-10.6951;0.1758;7.7591;1.2681;0.4999;1.0682;0.0;-17.94;-0.77;32.09;194.43;74.89;-165.21;0.0;64.182;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;165112;2018-08-06 08:43:19:870
2.725;-13.7345;-2.396;-2.8457;-9.2406;1.6382;6.5089;-4.5328;-4.0208;-0.3117;0.7577;-0.0663;0.0;-26.43;23.49;22.31;350.68;70.45;59.5;0.0;57.26;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;165612;2018-08-06 08:43:20:370
-0.579;-3.6453;-4.0552;0.5608;-9.3577;-2.8791;-1.3599;6.7122;-0.3062;-0.2904;-0.7358;-1.0826;0.0;-23.27;0.27;28.62;214.8;75.14;-174.79;0.0;62.174;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;166112;2018-08-06 08:43:20:870
1.267;-12.9396;-0.3035;-2.7929;-9.28;1.5007;5.0396;-2.581;0.2631;0.4468;0.5298;0.2841;0.0;-29.88;24.43;18.88;354.16;71.48;61.81;0.0;62.113;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;166612;2018-08-06 08:43:21:370
12.2348;-32.5457;-17.1228;0.5046;-9.4572;-2.545;12.8879;-21.9904;-14.6245;0.3051;-0.6846;0.2554;0.0;-25.9;-0.22;29.12;209.2;70.96;-164.13;0.0;63.51;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;167112;2018-08-06 08:43:21:870
-0.5622;-9.0227;-0.2365;-2.2944;-9.4449;1.3037;1.6737;0.5873;-2.6488;0.2007;0.7311;0.9446;0.0;-27.35;20.08;21.97;351.49;75.19;59.03;0.0;59.435;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;167612;2018-08-06 08:43:22:370
-1.6803;-3.1329;0.5417;1.1518;-8.8273;-4.1138;-2.8272;5.8823;4.6366;2.0244;-0.2916;0.6218;0.0;-23.76;-8.05;27.06;205.82;64.18;-164.36;0.0;60.443;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;168112;2018-08-06 08:43:22:870
0.2662;-10.1407;0.7068;-1.6784;-9.5976;1.1136;1.7291;-0.0159;-0.3453;0.9954;0.6682;0.9403;0.0;-28.74;20.16;23.48;354.52;79.23;57.46;0.0;61.34;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;168612;2018-08-06 08:43:23:370
-4.5438;-3.8296;1.5376;1.7197;-8.7268;-4.13;-6.3927;5.1149;5.833;0.1581;-1.5582;-0.3454;0.0;-28.69;-8.14;21.95;210.06;62.86;-157.39;0.0;59.043;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;169112;2018-08-06 08:43:23:870
-0.9836;-8.4289;0.2113;-1.703;-9.6418;0.5523;0.0053;1.2597;-1.1889;0.8409;0.7279;0.5643;0.0;-28.58;15.12;22.09;335.73;80.62;77.45;0.0;63.54;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;169612;2018-08-06 08:43:24:370
-2.3842;-2.8911;1.6885;1.2909;-8.765;-4.2046;-3.5386;6.1674;6.102;-0.9615;-1.9992;-1.3809;0.0;-28.4;-7.24;18.47;219.71;63.35;-162.93;0.0;58.389;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;170112;2018-08-06 08:43:24:870
2.7274;-10.5909;0.5321;-1.1057;-9.7439;0.0698;2.162;-0.7287;0.5879;1.6708;0.8451;1.114;0.0;-22.29;7.41;23.41;286.07;84.83;117.45;0.0;60.07;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;170612;2018-08-06 08:43:25:370
-1.3954;-9.8702;0.8697;0.9396;-9.2571;-3.0973;-2.6521;-0.1232;4.2776;-1.8361;-0.8839;-1.9668;0.0;-35.0;-1.87;18.01;226.84;70.73;-163.12;0.0;55.391;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;171112;2018-08-06 08:43:25:870
-3.2437;-6.504;3.872;-0.8346;-9.7571;-0.5226;-1.8525;3.5543;5.2806;1.9264;1.3958;0.4727;0.0;-24.38;8.97;27.53;255.86;82.71;145.82;0.0;57.557;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;171611;2018-08-06 08:43:26:369
2.6029;-14.5628;-0.4495;-0.314;-9.5809;-2.0685;-1.7877;-5.1335;-0.7165;-2.1557;0.9772;-1.8773;0.0;-33.4;3.9;22.93;245.39;77.68;171.37;0.0;57.944;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;172112;2018-08-06 08:43:26:870
0.836;-14.1151;4.0779;-0.1683;-9.6632;-1.6625;1.1743;-5.1255;5.4043;1.6633;0.9644;1.6754;0.0;-24.54;3.18;29.79;210.22;76.94;-171.82;0.0;59.235;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;172611;2018-08-06 08:43:27:369
-9.5189;-20.4622;1.655;-1.3284;-9.7039;-0.4904;-1.0;-2.8353;-7.197;-3.3221;0.0067;-2.3567;0.0;-32.64;15.17;21.36;309.44;81.7;110.26;0.0;54.269;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;173112;2018-08-06 08:43:27:870
-5.7169;-2.6637;7.5902;0.6073;-9.3856;-2.7769;-5.6595;5.346;9.2466;0.6609;0.2464;0.3917;0.0;-24.38;-2.33;30.05;209.1;73.4;-169.63;0.0;60.955;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;173611;2018-08-06 08:43:28:369
3.812;-12.1088;-4.4407;-2.3153;-9.5174;0.4775;8.3869;-2.6739;-4.6055;-1.9714;-0.0103;-2.2342;0.0;-33.11;22.25;19.37;343.53;76.05;78.35;0.0;52.414;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;174112;2018-08-06 08:43:28:870
-3.5789;-13.1934;5.4162;0.2796;-9.4272;-2.6869;-4.1168;-3.0273;8.3462;1.7485;-0.3768;1.3164;0.0;-20.86;-1.72;30.67;207.1;72.3;-171.9;0.0;61.663;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;174611;2018-08-06 08:43:29:369
3.0243;-13.6291;-0.8805;-3.1448;-9.2391;0.9587;6.6916;-3.8674;-2.0367;-0.5492;-0.1467;-0.1207;0.0;-23.68;18.69;29.23;330.03;70.41;73.05;0.0;57.183;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;175112;2018-08-06 08:43:29:870
0.3667;-8.7018;-5.8126;0.5366;-9.4524;-2.5561;-1.2642;3.7216;-1.8135;-0.7783;-0.7645;-1.5716;0.0;-11.51;-2.66;34.42;191.02;76.1;-171.12;0.0;56.211;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;175612;2018-08-06 08:43:30:370
3.2853;-11.2253;2.785;-2.6514;-9.2979;1.6397;5.9656;-1.6593;1.1953;0.2721;0.3092;0.3811;0.0;-26.47;17.42;29.97;344.06;71.76;58.21;0.0;60.517;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;176112;2018-08-06 08:43:30:870
10.6139;-25.6695;-16.2417;0.4191;-9.5489;-2.1937;8.0443;-12.9422;-13.8485;2.2087;0.0909;1.8181;0.0;-22.42;-8.38;33.89;199.66;74.29;-165.54;0.0;56.626;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;176612;2018-08-06 08:43:31:370
2.4138;-10.1719;0.8266;-2.7552;-9.2874;1.5242;5.2936;-0.9863;-1.9831;0.1624;0.8344;0.7241;0.0;-30.73;12.14;28.58;347.5;71.88;59.9;0.0;61.152;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;177112;2018-08-06 08:43:31:870
1.8703;-8.7354;-6.1956;0.7294;-9.2441;-3.1915;-0.2522;4.7286;0.5542;2.9246;-0.7049;0.9765;0.0;-20.73;-17.48;26.42;203.7;65.73;-165.59;0.0;55.242;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;177612;2018-08-06 08:43:32:370
-0.2677;-9.0179;-0.6291;-2.2362;-9.4556;1.3271;1.9481;0.4986;-1.7825;0.5682;0.5063;1.2098;0.0;-26.91;5.31;25.42;348.81;75.71;58.43;0.0;60.218;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;178112;2018-08-06 08:43:32:870
-2.5542;-1.8664;1.8369;1.1196;-8.8601;-4.0516;-4.1392;7.0666;6.2366;1.593;-1.0213;0.6303;0.0;-18.62;-11.84;18.47;203.9;62.52;-162.04;0.0;56.803;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;178612;2018-08-06 08:43:33:370
-0.4138;-9.5087;1.315;-2.0405;-9.549;0.9074;1.5757;0.1364;0.459;0.9549;0.6224;0.8839;0.0;-19.94;10.23;17.84;341.42;77.8;67.64;0.0;54.79;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;179112;2018-08-06 08:43:33:870
-3.6986;-4.172;2.2104;1.3725;-8.6634;-4.3855;-4.7756;4.6505;6.3821;-0.2403;-2.1931;-0.7407;0.0;-20.52;-5.3;18.09;206.64;63.3;-161.46;0.0;50.681;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;179612;2018-08-06 08:43:34:370
-0.9932;-8.0889;1.631;-1.5039;-9.6799;0.4567;1.7049;1.7926;0.1265;0.9048;1.1348;0.4716;0.0;-16.48;16.81;18.71;329.84;80.78;73.11;0.0;61.054;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;180112;2018-08-06 08:43:34:870
-1.7928;-3.6956;1.1043;1.5043;-8.8676;-3.908;-2.9324;5.1056;4.6072;-1.0382;-1.9459;-1.3564;0.0;-27.22;1.68;21.66;217.42;67.74;-159.85;0.0;52.755;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;180612;2018-08-06 08:43:35:370
-2.4752;-9.7385;-1.0361;-0.9879;-9.7558;0.1396;-1.6825;0.2947;-1.3424;1.4556;0.6938;1.0202;0.0;-23.28;20.22;27.06;320.42;84.16;81.96;0.0;59.569;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;181111;2018-08-06 08:43:35:869
-0.7969;-10.6148;1.0277;0.7687;-9.2683;-3.1111;-1.0909;-1.5733;3.5232;-1.7743;-0.5217;-2.2256;0.0;-33.06;10.21;27.41;230.8;74.59;-176.74;0.0;54.361;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;181612;2018-08-06 08:43:36:370
-1.326;-5.6708;3.1705;-0.7325;-9.7687;-0.4533;-1.7481;4.7838;3.8453;1.4183;0.2038;0.2532;0.0;-18.24;16.85;32.16;269.95;84.96;121.75;0.0;58.746;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;182111;2018-08-06 08:43:36:869
-1.2613;-12.3769;-0.1383;-0.0382;-9.553;-2.2155;-1.8306;-2.5658;1.9696;-1.7083;1.3511;-1.8304;0.0;-27.73;14.64;27.19;246.49;80.21;161.71;0.0;55.892;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;182612;2018-08-06 08:43:37:370
2.2581;-14.2109;1.078;-0.2123;-9.6197;-1.8938;3.5858;-5.4412;2.0888;1.4833;0.827;1.685;0.0;-24.52;12.29;29.86;229.37;78.8;173.6;0.0;56.796;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;183112;2018-08-06 08:43:37:870
-0.9908;-13.768;-7.182;-1.1918;-9.7293;-0.3006;3.133;0.7343;-6.099;-3.0888;0.3785;-2.5804;0.0;-30.85;29.37;21.02;343.63;78.23;73.17;0.0;56.255;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;183612;2018-08-06 08:43:38:370
-8.2907;-2.3141;5.2391;0.8189;-9.3903;-2.7058;-8.6905;6.9606;7.9588;0.3488;-0.2149;-0.0685;0.0;-29.13;11.01;35.35;206.46;73.3;-164.05;0.0;58.471;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;184112;2018-08-06 08:43:38:870
1.6404;-9.5781;-4.9674;-1.7543;-9.6451;0.2532;5.0892;-1.4651;-5.0987;-2.3762;0.2539;-2.3194;0.0;-33.58;33.13;21.3;349.59;75.17;69.91;0.0;62.192;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;184612;2018-08-06 08:43:39:370
-0.8854;-17.8261;5.0547;0.4428;-9.5644;-2.1204;-0.4131;-8.7139;5.7298;1.8231;0.0472;0.919;0.0;-23.84;6.32;34.28;201.96;75.32;-165.31;0.0;59.887;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;185112;2018-08-06 08:43:39:870
2.7753;-14.57;-0.7871;-2.7237;-9.3256;1.3358;6.1339;-4.4776;-1.8353;-0.2936;0.3103;-0.404;0.0;-30.73;27.83;25.07;349.33;71.65;63.61;0.0;58.304;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;185612;2018-08-06 08:43:40:370
-1.235;-7.3802;-6.1501;0.641;-9.3081;-3.0199;-2.2771;2.6083;-2.7243;-0.5514;-0.69;-0.9526;0.0;-27.75;1.62;29.71;217.46;73.92;-169.74;0.0;59.629;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;186112;2018-08-06 08:43:40:870
1.097;-11.1679;0.5393;-2.6059;-9.341;1.4579;3.8028;-1.4713;-0.9852;0.2401;0.8302;0.3928;0.0;-30.21;25.9;23.36;353.3;72.67;60.3;0.0;59.416;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;186612;2018-08-06 08:43:41:370
2.8232;-12.0992;-8.6593;0.6968;-9.2243;-3.2554;1.222;0.0319;-3.6043;2.2055;-0.543;0.9457;0.0;-25.86;0.11;31.33;209.2;66.16;-166.39;0.0;60.699;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;187112;2018-08-06 08:43:41:870
0.2566;-9.3866;0.3525;-2.1748;-9.4978;1.1102;2.4347;0.3186;-0.8914;0.7142;0.3199;1.0895;0.0;-26.25;22.09;24.97;344.64;76.65;63.23;0.0;58.681;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;187612;2018-08-06 08:43:42:370
-0.998;-3.3316;1.4179;1.2012;-8.7892;-4.1806;-3.44;5.9191;6.1147;1.822;-0.9669;0.4066;0.0;-25.21;-8.88;30.51;203.78;62.07;-162.23;0.0;58.092;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;188112;2018-08-06 08:43:42:870
-0.7538;-9.705;0.6566;-1.4837;-9.6439;0.9819;0.8822;0.2724;-0.4455;0.7941;0.7929;0.7507;0.0;-26.84;16.97;29.76;345.41;80.39;57.4;0.0;60.373;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;188612;2018-08-06 08:43:43:370
-3.203;-3.7578;1.5592;1.4956;-8.697;-4.2773;-4.285;5.145;5.8592;-0.3564;-1.5986;-0.5905;0.0;-26.5;-9.01;26.58;207.47;64.05;-160.1;0.0;60.253;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;189112;2018-08-06 08:43:43:870
0.3787;-8.6827;-0.2891;-1.4771;-9.6915;0.2536;2.0951;1.1852;-0.5814;1.2361;0.746;0.4791;0.0;-16.07;12.02;31.77;302.3;81.71;86.36;0.0;62.153;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;189611;2018-08-06 08:43:44:369
-0.6867;-4.4569;0.9247;1.2214;-8.8715;-3.997;-2.3048;4.0729;4.9556;-1.2385;-1.441;-1.5641;0.0;-21.16;-5.19;27.55;203.8;68.3;-165.72;0.0;58.021;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;190112;2018-08-06 08:43:44:870
0.3524;-10.7704;0.5584;-0.9346;-9.7601;-0.1959;1.9603;-0.9756;0.8111;1.5621;0.8003;0.8082;0.0;-15.15;10.87;32.16;269.78;84.61;117.02;0.0;57.232;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;190611;2018-08-06 08:43:45:369
-0.0307;-12.432;-1.9172;0.6591;-9.2965;-3.0513;-0.649;-3.1733;-0.3336;-2.2079;-0.315;-2.052;0.0;-24.63;3.16;27.45;223.66;75.25;-179.85;0.0;57.391;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;191112;2018-08-06 08:43:45:870
3.3068;-15.9874;1.3509;-0.6169;-9.7184;-1.1588;3.6451;-3.9311;2.0929;1.3831;0.4935;0.7358;0.0;-12.3;7.89;30.72;223.71;81.43;159.2;0.0;59.807;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;191611;2018-08-06 08:43:46:369
-10.6634;-17.1773;4.7818;-0.8085;-9.7134;-1.0799;-7.6695;-7.6946;2.9968;-2.8183;-0.0817;-2.0126;0.0;-23.48;12.05;26.29;307.55;81.54;96.55;0.0;55.175;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;192112;2018-08-06 08:43:46:870
-7.0601;-4.6915;6.6397;0.7104;-9.4674;-2.4566;-5.2528;0.3506;4.9334;0.3616;-0.1733;0.5334;0.0;-15.09;-0.47;28.93;191.61;74.88;-163.87;0.0;56.678;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;192612;2018-08-06 08:43:47:370
2.4425;-11.4695;-5.1326;-2.1546;-9.5399;0.7196;5.6126;-3.6559;-5.3859;-1.72;0.3007;-1.8986;0.0;-18.56;19.96;25.61;333.95;73.52;66.55;0.0;55.293;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;193112;2018-08-06 08:43:47:870
-7.2636;-13.5908;6.4482;0.7512;-9.4337;-2.5712;-10.0305;1.6558;8.2689;1.3459;0.7535;1.3654;0.0;-15.28;0.18;30.39;189.22;72.78;-162.25;0.0;54.878;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;193612;2018-08-06 08:43:48:370
3.2685;-13.8637;-1.5341;-2.5624;-9.3539;1.4519;5.3879;-4.1082;-2.8978;0.0558;0.4115;0.4013;0.0;-25.26;19.33;21.02;349.74;73.5;59.11;0.0;53.026;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;194112;2018-08-06 08:43:48:870
4.9397;-24.1564;-9.9378;0.5953;-9.296;-3.0659;6.2592;-14.1611;-7.8014;0.3328;-0.8785;0.0274;0.0;-18.63;-0.46;26.82;204.27;70.87;-167.94;0.0;54.906;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;194612;2018-08-06 08:43:49:370
0.6349;-10.3538;0.2639;-2.4534;-9.3904;1.4043;3.1189;-0.8639;-1.0774;0.3051;0.6192;0.755;0.0;-24.73;21.96;19.42;354.17;75.7;57.63;0.0;55.862;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;195112;2018-08-06 08:43:49:870
1.1281;-3.6285;-1.7879;1.0912;-8.8539;-4.0729;-0.4244;5.5705;3.0032;2.2141;-0.6996;0.5622;0.0;-23.62;-6.33;26.29;207.64;62.79;-164.38;0.0;53.982;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;195612;2018-08-06 08:43:50:370
0.9078;-9.9085;-0.1982;-1.6618;-9.6157;0.9736;2.7441;-0.0342;-1.0174;0.8026;0.7087;0.9691;0.0;-27.17;18.19;22.72;344.95;81.54;63.22;0.0;58.389;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;196112;2018-08-06 08:43:50:870
-4.0051;-3.8224;2.0644;1.3499;-8.6225;-4.4723;-5.0001;4.88;6.6916;-0.5365;-1.637;-0.6064;0.0;-28.15;-5.64;23.59;212.57;62.2;-162.49;0.0;54.847;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;196612;2018-08-06 08:43:51:370
0.1488;-8.5773;1.291;-1.3215;-9.6994;0.5883;1.6748;1.3481;0.6085;1.1658;1.1647;0.412;0.0;-26.84;15.67;24.67;320.85;83.81;85.69;0.0;57.581;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;197112;2018-08-06 08:43:51:870
-2.3914;-3.6165;1.042;1.3388;-8.8665;-3.9703;-3.859;5.1863;5.184;-1.4664;-2.0173;-1.6131;0.0;-34.53;-0.46;20.95;223.32;66.43;-161.8;0.0;55.01;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;197612;2018-08-06 08:43:52:370
-3.8231;-8.4744;-0.8278;-0.9537;-9.7601;0.0421;-3.846;2.2352;-0.7834;1.6026;0.485;0.8743;0.0;-24.53;12.42;26.61;281.98;84.92;119.31;0.0;61.888;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;198112;2018-08-06 08:43:52:870
-2.5973;-9.3842;0.7978;1.2587;-9.1234;-3.3688;-3.8104;-0.0518;4.3332;-1.8734;-0.9861;-2.1127;0.0;-34.03;2.04;21.5;221.75;70.61;-162.36;0.0;59.379;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;198612;2018-08-06 08:43:53:370
-3.8878;-6.6548;4.4897;-0.5507;-9.7702;-0.6407;-2.9025;3.1836;6.4421;2.0319;1.7101;0.8285;0.0;-23.05;8.44;30.16;235.41;82.89;160.36;0.0;60.889;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;199112;2018-08-06 08:43:53:870
3.3691;-13.4208;-1.2995;-0.1369;-9.5214;-2.3441;3.4175;-3.9225;1.3428;-2.3442;0.6374;-1.8624;0.0;-33.71;8.96;24.17;248.62;78.01;169.04;0.0;57.276;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;199612;2018-08-06 08:43:54:370
